Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)	Absolute acceleration (m/s^2)
13.55047938	1.146765289	3.260669403	9.455537109	10.06748318
13.56047037	1.229992218	3.336860962	9.414821777	10.06411402
13.57046137	1.15604599	3.319646759	9.376800842	10.0140347
13.58045237	1.085991669	3.27384201	9.388925629	10.00246689
13.59044337	1.054107971	3.209775238	9.42155777	10.00897355
13.60043437	0.952768707	3.147804108	9.421857147	9.979370271
13.61042438	0.841549988	3.1147229	9.388326874	9.927254737
13.62041538	0.804576874	3.10184967	9.364077301	9.897209658
13.63040638	0.788111115	3.061284027	9.345216522	9.865376367
13.64039754	0.781075745	3.017425232	9.319919128	9.827300082
13.65038854	0.730480957	2.993924103	9.31617691	9.812662034
13.66037954	0.712967377	2.968177643	9.345815277	9.831717256
13.67037054	0.742755432	2.954256592	9.388027496	9.869872234
13.68036154	0.789158936	2.967878265	9.468260651	9.953845135
13.69035254	0.893342285	2.95919632	9.579329681	10.06570715
13.70034354	0.993034973	2.973865814	9.706714783	10.20050529
13.71033354	1.029259644	3.009342041	9.834099884	10.33561974
13.72032454	1.019230499	2.971919861	9.949060822	10.43335755
13.73031554	1.00515976	2.906805267	10.11446686	10.57176914
13.74030654	0.924776917	2.846031647	10.25996429	10.68746817
13.75029754	0.734971619	2.863395538	10.23975632	10.65794665
13.76028854	0.560883636	2.897973633	9.980046387	10.40740926
13.77027954	0.501008148	2.814896393	9.624535675	10.04023594
13.78027054	0.478105774	2.699187012	9.439819794	9.82977077
13.79026154	0.570463715	2.67598526	9.277856598	9.672897653
13.80025254	0.730780334	2.574346619	9.341623993	9.717367917
13.81024254	1.02027832	2.488574982	9.674681396	10.0415852
13.82023354	1.188678131	2.455793152	10.40860519	10.76024804
13.83022454	1.082249451	2.476749573	11.23847946	11.55893477
13.84021554	0.819545746	2.460283813	11.87735092	12.15714262
13.85020654	0.670605469	2.403551788	12.35860016	12.60800423
13.86019754	0.508043518	2.31673233	12.45814316	12.68190395
13.87018854	0.404309235	2.135159912	12.08362198	12.27747099
13.88017954	0.433049469	1.987417145	11.45762375	11.63677364
13.89017054	0.494721222	1.989662476	10.82219513	11.01469079
13.90016154	0.500409393	2.079176331	10.35860916	10.57705855
13.91015154	0.512683868	2.217937775	10.19963974	10.4505858
13.92014254	0.526006165	2.361788635	10.2518811	10.53355563
13.93013354	0.454155579	2.43498642	10.31804352	10.611194
13.94012454	0.343236237	2.372566223	10.22358994	10.50088914
13.95011554	0.259410553	2.229164429	10.02929398	10.27731509
13.96010654	0.181123352	2.050136719	9.787097626	10.00115724
13.97009754	0.120798798	1.952389984	9.543554077	9.741963017
13.98008854	-0.011975098	1.918560333	9.327852631	9.523121959
13.99007954	-0.097597046	1.8791922	9.037306824	9.231132278
14.00007054	-0.152981873	1.885479126	8.729097748	8.931717779
14.01006054	-0.24099884	1.877545624	8.36730011	8.578751024
14.02005154	-0.330213318	1.852098541	8.051157532	8.268037702
14.03004254	-0.3463797	1.885778503	7.835605774	8.066774901
14.04003354	-0.330213318	1.942061462	7.697742462	7.94580912
14.05002454	-0.364791412	2.08276886	7.656877441	7.943473488
14.06001554	-0.409398651	2.24069046	7.749235382	8.077063204
14.07000654	-0.44233017	2.355202332	7.98469574	8.336546051
14.07999754	-0.436342621	2.39636673	8.340056763	8.688470245
14.08998854	-0.377215576	2.347268829	8.750952301	9.068138107
14.09997954	-0.264499969	2.238445129	9.119336243	9.393768697
14.10997054	-0.194595337	2.177970886	9.376800842	9.628386083
14.11996054	-0.146844635	2.160906372	9.551038513	9.793539522
14.12995154	-0.059875488	2.193688202	9.735005951	9.979288244
14.13994254	0.009879456	2.259700928	9.926158447	10.1801261
14.14993354	-0.067509613	2.324067078	10.14350647	10.40656374
14.15992454	-0.203876038	2.41852066	10.3674408	10.64775264
14.16991554	-0.29129425	2.398911438	10.41534119	10.69200451
14.17990654	-0.296383667	2.342778168	10.21520737	10.48460368
14.18989754	-0.32766861	2.345173187	9.797575836	10.07966747
14.19988854	-0.413889313	2.434537354	9.287137299	9.60984889
14.20987954	-0.458197174	2.587668915	8.793463898	9.177743861
14.21986954	-0.452958069	2.742147675	8.417745209	8.864704128
14.22986054	-0.387843475	2.830763397	8.204289093	8.687577539
14.23985154	-0.307310944	2.906206512	8.132438507	8.641587376
14.24984254	-0.279019775	3.019071808	8.180488586	8.724278774
14.25983354	-0.283510437	3.147205353	8.286468201	8.868530597
14.26982454	-0.324824524	3.216361542	8.422385559	9.021478318
14.27981554	-0.345631256	3.179238739	8.606802063	9.18172433
14.28980654	-0.426163788	3.10184967	8.815617828	9.355116496
14.29979754	-0.525257721	2.96967453	9.016350403	9.507335961
14.30978854	-0.543370056	2.88075943	9.193881226	9.649947041
14.31977854	-0.503403168	2.871179352	9.367520142	9.810582002
14.32976954	-0.3264711	2.9767099	9.545200653	10.00391127
14.33976054	-0.10642868	3.098706207	9.697434082	10.18103801
14.34975154	0.067958679	3.231929169	9.809550934	10.32846911
14.35974254	0.202678528	3.349434814	9.856553192	10.41208111
14.36973354	0.289497986	3.490740967	9.852361908	10.45648683
14.37972454	0.36973114	3.578907623	9.802665253	10.44210357
14.38971554	0.447569275	3.601360931	9.721833344	10.37709797
14.39970654	0.470022583	3.595523071	9.614506531	10.27557508
14.40969754	0.460891571	3.567381592	9.466913452	10.12724458
14.41968854	0.486188965	3.542233887	9.315428467	9.978026265
14.42967854	0.516126709	3.550766144	9.179660797	9.855987994
14.43966954	0.52885025	3.580703888	9.031468964	9.729776696
14.44966054	0.523910522	3.603456573	8.918753357	9.633459553
14.45965154	0.539478149	3.625311127	8.819060669	9.550379496
14.46964254	0.582887878	3.583847351	8.735534363	9.460088832
14.47963354	0.530347137	3.557651825	8.750203857	9.460667109
14.48962454	0.53468811	3.56408844	8.801547089	9.510827984
14.49961554	0.591270447	3.533402252	8.903036041	9.596800663
14.50960654	0.618364105	3.485501862	9.00961441	9.680095517
14.51959754	0.481249237	3.571722565	8.985215149	9.681058526
14.52958754	0.374670868	3.576063538	8.831035767	9.534977787
14.53957854	0.395028534	3.462449799	8.732690277	9.402365959
14.54956954	0.472866669	3.357368317	8.87504425	9.500628155
14.55956054	0.796493683	3.231929169	9.296268311	9.874227709
14.56955154	1.176104279	3.092868347	9.897418213	10.43589685
14.57954254	1.470392303	3.067271576	10.54751633	11.08243245
14.58953354	1.693578186	3.131637726	11.30000153	11.84759032
14.59952454	1.719025269	3.21890625	11.88453598	12.43215994
14.60951554	1.808688812	3.227438507	12.33644623	12.87927094
14.61950654	1.926344147	3.081042938	12.33988907	12.86376654
14.62949754	1.815574493	2.856509857	11.81732574	12.29248336
14.6394875	1.499581604	2.697989502	11.06319397	11.48573694
14.6494785	1.184037781	2.626138916	10.3421434	10.73585028
14.6594695	1.092577972	2.594704285	9.881700897	10.2749321
14.6694605	1.136736145	2.659519501	9.586215363	10.01302841
14.6794515	1.140328674	2.768492889	9.279802551	9.75087882
14.6894425	1.061143341	2.915337524	8.942254486	9.465153637
14.6994335	1.024469604	2.996169434	8.627758484	9.190472551
14.7094245	1.022523651	2.973865814	8.292904816	8.869143295
14.7194155	1.035696259	2.900817719	8.043822784	8.613390457
14.7294065	1.018182678	2.797981567	7.945177917	8.484765698
14.7393965	0.986149292	2.732567596	7.951315155	8.465390055
14.7493875	0.968635712	2.675835571	8.063432007	8.550864686
14.7593785	1.07880661	2.66430954	8.210126953	8.698767362
14.7693695	1.233435059	2.737507324	8.368946686	8.891264085
14.7793605	1.372944946	2.833757172	8.530760193	9.093350703
14.7893515	1.485061798	2.934647369	8.775351563	9.371465135
14.7993425	1.575473785	2.984643402	9.053024139	9.661648925
14.8093335	1.627415771	2.987487488	9.32321228	9.924507585
14.8193245	1.638193359	2.833757172	9.435778198	9.987380407
14.8293155	1.513951721	2.67718277	9.567055206	10.04927374
14.8393055	1.355730743	2.628084869	9.593699799	10.03911907
14.8492965	1.285077667	2.545756073	9.442214813	9.863453714
14.8592875	0.957858124	2.623444519	9.175319824	9.590956532
14.8692785	0.542771301	2.808759155	9.090296631	9.529807003
14.8792695	0.650996246	2.867586823	9.055119781	9.520611564
14.8892605	1.078357544	2.814297638	8.989406433	9.481168399
14.8992515	1.214723969	2.789149933	8.896000671	9.401794489
14.9092425	1.046324158	2.960244141	8.778195648	9.32279778
14.9192335	0.767154694	3.165617065	8.684640198	9.275377787
14.9292245	0.630189514	3.315006409	8.654702454	9.289256207
14.9392155	0.660276947	3.43071579	8.691525879	9.36741152
14.9492055	0.696800995	3.536845093	8.792715454	9.502981106
14.9591965	0.733025665	3.578458557	8.942404175	9.659673115
14.9691875	0.710422668	3.566932526	9.112899628	9.811862598
14.9791785	0.683927765	3.52546875	9.221124573	9.895747848
14.9891695	0.698297882	3.475772095	9.238787842	9.895646132
14.9991605	0.709374847	3.487747192	9.252259827	9.913218703
15.0091515	0.687071228	3.516637115	9.296717377	9.963320604
15.0191425	0.672401733	3.557502136	9.249864807	9.933173938
15.0291335	0.647852783	3.566333771	9.137448578	9.83012799
15.0391245	0.646056519	3.528163147	8.931027832	9.624374388
15.0491155	0.641565857	3.546874237	8.715176697	9.431130815
15.0591055	0.592318268	3.599864044	8.483608246	9.234796746
15.0690965	0.550854492	3.659140778	8.337961121	9.122189844
15.0790875	0.554896088	3.683090973	8.170609131	8.979527958
15.0890785	0.543519745	3.719615021	8.068671112	8.901370857
15.0990695	0.528550873	3.818559265	8.089477844	8.961049753
15.1090605	0.518970795	3.815415802	8.095016327	8.964151815
15.1190515	0.458346863	3.824846191	8.111332397	8.979601522
15.1290425	0.417032776	3.873495026	8.139623566	9.023932172
15.1390335	0.41299118	3.914360046	8.145611115	9.046753933
15.1490245	0.396824799	3.93262207	8.13558197	9.044925664
15.1590145	0.337697754	3.977678375	8.185278625	9.106851882
15.1690055	0.28785141	4.026776276	8.317603455	9.245556383
15.1789965	0.230820007	4.056115265	8.465645599	9.39002153
15.1889875	0.176183624	4.065545654	8.661438446	9.569755383
15.1989785	0.196391602	4.067790985	8.849597168	9.741707407
15.2089695	0.214803314	4.047583008	8.989256744	9.860821745
15.2189605	0.230670319	4.032763824	9.079219666	9.937234152
15.2289515	0.256865845	4.030069427	9.136849823	9.989467671
15.2389425	0.315543823	4.040397949	9.186247101	10.04049398
15.2489335	0.181422729	4.118984528	9.389674072	10.25499522
15.2589245	0.079335022	4.183350677	9.775870972	10.63364332
15.2689145	0.034278717	4.213737488	10.2586171	11.09035542
15.2789055	0.058079224	4.148772583	10.69630692	11.47286663
15.2888965	0.023800507	4.035757599	10.91994186	11.64186567
15.2988875	0.04326004	3.931723938	10.97263229	11.65585621
15.3088785	0.138611755	3.813469849	10.71217392	11.37156258
15.3188695	0.096100159	3.764521637	10.14395554	10.82038319
15.3288605	-0.037721558	3.756438446	9.621691589	10.32904651
15.3388515	-0.025297394	3.810476074	9.192833405	9.951309154
15.3488425	-0.126187592	3.910019073	8.98865799	9.803068138
15.3588335	-0.252674561	3.992198181	8.975635071	9.826673683
15.3688235	-0.441432037	4.101770325	9.099577332	9.991080505
15.3788145	-0.577648773	4.092339935	9.289532318	10.16741535
15.3888055	-0.558039551	3.898493042	9.599837036	10.37624823
15.3987965	-0.455353088	3.653153229	10.09425888	10.74462365
15.4087875	-0.383502502	3.381917267	10.95466965	11.4712347
15.4187785	-0.259859619	3.128943329	11.83184555	12.24133908
15.4287695	-0.197439423	2.88659729	12.24768082	12.58479684
15.4387605	-0.270188141	2.691552887	12.19993011	12.49622957
15.4487515	-0.381855927	2.537223816	11.64024399	11.91967276
15.4587425	-0.531394958	2.254611511	10.76306808	11.00950899
15.4687335	-0.548160095	1.976639557	9.898316345	10.10862255
15.4787235	-0.641715546	2.005379791	9.221873016	9.459190709
15.4887145	-0.751886444	2.142195282	8.837322693	9.124286615
15.4987055	-0.81325882	2.283501434	8.60246109	8.937455204
15.5086965	-0.991388397	2.361938324	8.545729065	8.921383797
15.5186875	-1.121018829	2.270777893	8.491990814	8.861547463
15.5286785	-1.178948364	2.253414001	8.340655518	8.719766532
15.5386695	-1.205592957	2.407743073	8.281977539	8.708721665
15.5486605	-1.243015137	2.582280121	8.263865204	8.746697969
15.5586515	-1.30468689	2.675835571	8.182883606	8.707576471
15.5686425	-1.21457428	2.764451294	8.16956131	8.709713751
15.5786335	-1.089733887	2.874622192	8.056995392	8.623580894
15.5886235	-1.024918671	2.887345734	7.839647369	8.417083494
15.5986145	-0.931812286	2.746039581	7.688012695	8.2167236
15.6086055	-0.804876251	2.591860199	7.7237883	8.186725277
15.6185965	-0.823437653	2.997666321	7.95311142	8.539088604
15.6285875	-1.255588989	3.40257431	8.130492554	8.902748161
15.63857888	-1.448986816	3.683689728	8.355923767	9.246112416
15.64856988	-1.242117004	3.789819031	8.580456848	9.46202001
15.65856088	-1.019380188	3.752995605	8.746461639	9.572079356
15.66855188	-0.817599792	3.727698212	8.937763824	9.718427113
15.67854288	-0.576750641	3.673061829	9.170230408	9.895309506
15.68853288	-0.501457214	3.598965912	9.333241425	10.01565826
15.69852388	-0.532891846	3.479214935	9.446555786	10.08098837
15.70851488	-0.605640564	3.339255981	9.588161316	10.17105051
15.71850588	-0.716559906	3.252436523	9.776170349	10.32788982
15.72849688	-0.818348236	3.14750473	9.816436615	10.341127
15.73848788	-0.944984894	3.108136597	9.651479645	10.18354402
15.74847888	-1.092278595	3.092269592	9.302704926	9.863849284
15.75846987	-1.146016846	3.173999634	8.832832031	9.455503687
15.76846087	-1.203197937	3.36395462	8.366401978	9.097283002
15.77845187	-1.190175018	3.604055328	8.013735352	8.867112589
15.78844287	-1.076411591	3.894301758	7.848628693	8.827526293
15.79843288	-0.918939056	4.090244293	7.78111908	8.838572368
15.80842388	-0.720302124	4.185296631	7.816894684	8.896032011
15.81841488	-0.633183289	4.204307098	7.96822998	9.031600538
15.82840588	-0.694106598	4.167783051	8.224946136	9.246725825
15.83839688	-0.725690918	4.098626862	8.434210968	9.40538591
15.84838788	-0.72658905	3.955973511	8.525371399	9.426537835
15.85837888	-0.840801544	3.874842224	8.68673584	9.548860092
15.86836988	-0.956959991	3.921694794	8.883576508	9.757735088
15.87836088	-1.009201355	3.935615845	8.994795227	9.869848055
15.88835188	-0.967887268	3.966900787	8.992849274	9.876459167
15.89834288	-1.011746063	3.981121216	8.827892303	9.736767367
15.90833287	-1.029858398	4.061204681	8.641829224	9.603916082
15.91832387	-0.96414505	4.168681183	8.583151245	9.59051426
15.92831487	-0.81909668	4.27660675	8.658145294	9.691427377
15.93830587	-0.760269012	4.400249634	8.838669891	9.902640621
15.94829687	-0.765807495	4.454736328	9.04239624	10.10920702
15.95828788	-0.753832397	4.431983643	9.105115814	10.1545003
15.96827888	-0.763861542	4.425397339	9.102571106	10.15009492
15.97826988	-0.811911621	4.448299713	8.991651764	10.06460989
15.98826088	-0.894988861	4.514761505	8.860075378	9.984238189
15.99825188	-0.908161469	4.52239563	8.837921448	9.96923643
16.00824288	-0.886456604	4.5095224	8.925639038	10.03935405
16.01823288	-0.957858124	4.522096252	8.969647522	10.0906602
16.02822388	-0.985700226	4.526586914	9.054820404	10.17110449
16.03821488	-0.944086761	4.431983643	9.179960175	10.23745318
16.04820588	-0.973874817	4.236190796	9.325158234	10.2884557
16.05819688	-1.080153809	4.111799469	9.476643219	10.3865487
16.06818788	-1.323996735	4.060905304	9.654174042	10.55684591
16.07817888	-1.462309113	4.089046783	9.848769379	10.76368477
16.08816988	-1.358574829	4.032614136	10.12943573	10.98695456
16.09816088	-1.229692841	4.022435303	10.14545242	10.98282
16.10815187	-1.154549103	4.106560364	9.842632141	10.72726569
16.11814188	-1.068927155	4.256847839	9.322164459	10.30369395
16.12813288	-0.997525635	4.375251617	8.673413544	9.765551014
16.13812388	-0.958756256	4.486470337	8.102051697	9.310793271
16.14811488	-0.919388123	4.578828278	7.832162933	9.11886611
16.15810588	-0.863254852	4.593647461	8.187374268	9.427613873
16.16809688	-0.731528778	4.614903259	9.000184021	10.14079774
16.17808788	-0.678988037	4.572241974	9.840087433	10.87169454
16.18807888	-0.672252045	4.371958466	10.62056442	11.50488298
16.19806988	-0.536035309	3.944746857	11.01798798	11.71513639
16.20806088	-0.425265656	3.368145905	10.67145859	11.19845017
16.21805188	-0.60144928	3.250191193	11.09088638	11.57295316
16.22804188	-0.653091888	3.47053299	11.79651901	12.31377233
16.23803288	-0.547112274	3.599564667	11.82675613	12.37450437
16.24802387	-0.439336395	3.451821899	11.0575058	11.59208891
